"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-06","Giu-1998",17991174,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-07","Lug-1998",17857088,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-08","Ago-1998",18071129,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-09","Set-1998",18076274,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-10","Ott-1998",17968021,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-11","Nov-1998",18098238,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1998-12","Dic-1998",18027817,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-01","Gen-1999",18086470,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-02","Feb-1999",18167541,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-03","Mar-1999",17710693,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-04","Apr-1999",18484070,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-05","Mag-1999",18730533,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-06","Giu-1999",18270816,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-07","Lug-1999",18348369,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-08","Ago-1999",18457798,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-09","Set-1999",18640256,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-10","Ott-1999",18425428,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-11","Nov-1999",18278170,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","1999-12","Dic-1999",17274749,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-01","Gen-2000",19206527,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-02","Feb-2000",18887076,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-03","Mar-2000",19334446,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-04","Apr-2000",19200988,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-05","Mag-2000",19183232,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-06","Giu-2000",19342072,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-07","Lug-2000",19326833,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-08","Ago-2000",19429994,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-09","Set-2000",19833960,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-10","Ott-2000",19600185,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-11","Nov-2000",19836525,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2000-12","Dic-2000",20038408,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-01","Gen-2001",20365169,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-02","Feb-2001",20362595,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-03","Mar-2001",19759714,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-04","Apr-2001",20091199,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-05","Mag-2001",19830247,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-06","Giu-2001",20075246,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-07","Lug-2001",19938677,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-08","Ago-2001",20059767,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-09","Set-2001",19750387,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-10","Ott-2001",19464037,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-11","Nov-2001",19812605,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2001-12","Dic-2001",19561629,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-01","Gen-2002",18513360,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-02","Feb-2002",19099032,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-03","Mar-2002",19278647,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-04","Apr-2002",19391167,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-05","Mag-2002",19496105,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-06","Giu-2002",19315339,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-07","Lug-2002",19489576,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-08","Ago-2002",19341619,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-09","Set-2002",19270598,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-10","Ott-2002",19546413,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-11","Nov-2002",19328946,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2002-12","Dic-2002",18679028,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-01","Gen-2003",19013456,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-02","Feb-2003",18746160,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-03","Mar-2003",18885763,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-04","Apr-2003",19051910,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-05","Mag-2003",19103187,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-06","Giu-2003",19308806,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-07","Lug-2003",19103143,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-08","Ago-2003",19077833,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-09","Set-2003",18905246,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-10","Ott-2003",19220911,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-11","Nov-2003",18584005,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2003-12","Dic-2003",19642659,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-01","Gen-2004",19276570,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-02","Feb-2004",20087125,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-03","Mar-2004",19603083,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-04","Apr-2004",19423265,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-05","Mag-2004",20081452,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-06","Giu-2004",19153914,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-07","Lug-2004",19400838,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-08","Ago-2004",19316162,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-09","Set-2004",19585733,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-10","Ott-2004",19671712,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-11","Nov-2004",19619287,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2004-12","Dic-2004",19090614,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-01","Gen-2005",20089378,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-02","Feb-2005",19550985,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-03","Mar-2005",19949656,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-04","Apr-2005",19700832,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-05","Mag-2005",19573755,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-06","Giu-2005",20037462,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-07","Lug-2005",19777233,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-08","Ago-2005",19926248,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-09","Set-2005",20048004,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-10","Ott-2005",20308065,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2005-11","Nov-2005",20343866,,
